FoliageArthID,BeatSheetFK,CCGroup,Length,Quantity,PhotoURL,CCNotes,TaxonLevel,Taxon,TotalMass,TaxonID,NumberWeighed
115929,137319,caterpillar,20,1,NA,NA,family,Geometridae,32.4,117556,1
115930,137319,beetle,3,2,NA,Chrysomelidae,family,Chrysomelidae,7.9,114509,2
115931,137319,spider,3,1,NA,NA,family,Araneidae,2.9,82737,1
115932,137319,other,2,1,NA,Psocodea,order,Psocodea,0.2,998435,1
115933,137320,ant,3,1,NA,Lost,family,Formicidae,NA,154193,0
115934,137320,beetle,6,2,NA,NA,family,Elateridae,16.2,113879,2
115935,137320,daddylonglegs,6,1,NA,NA,family,Phalangiidae,52.8,1012454,1
115936,137320,spider,2,1,NA,NA,family,Thomisidae,1.2,871543,1
115937,137320,spider,2,1,NA,NA,family,Araneidae,0.4,82737,1
115938,137320,truebugs,4,1,NA,NA,subfamily,Emesinae,0.4,721722,1
115939,137320,other,2,1,NA,"Neuroptera, larva",order,Thysanoptera,0,103348,1
115940,137320,other,3,1,NA,Psocodea,order,Psocodea,0.5,998435,1
115941,137321,spider,2,1,NA,NA,family,Thomisidae,0.6,871543,1
115942,137321,spider,3,1,NA,NA,family,Araneidae,3.5,82737,1
215942,137321,other,2,1,NA,NA,order,Psocodea,0.1,998435,1
115943,137322,other,2,2,NA,Psocodea,order,Psocodea,0.5,998435,2
115944,137323,spider,3,1,NA,Lost,order,Araneae,NA,82732,0
115945,137323,other,7,1,NA,Neuroptera,family,Hemerobiidae,2.9,115080,1
115946,137324,caterpillar,5,1,NA,NA,order,Lepidoptera,0.8,117232,1
115947,137324,beetle,2,3,NA,Chrysomelidae,family,Chrysomelidae,9,114509,3
115948,137324,beetle,4,1,NA,Curculionidae,family,Curculionidae,4,114666,1
115949,137325,beetle,2,1,NA,Mordellidae,family,Mordellidae,1.3,114383,1
115950,137325,other,3,1,NA,Collembola,order,Collembola,0.3,99237,1
115951,137325,other,2,2,NA,"Psocodea, lost 1",order,Psocodea,0,998435,1
115952,137325,other,2,3,NA,"Collembola, lost 1",order,Collembola,0,99237,2
115954,137327,beetle,5,2,NA,Mordellidae,family,Mordellidae,7.3,114383,2
115955,137327,beetle,4,1,NA,Mordellidae,family,Mordellidae,2.5,114383,1
115956,137327,beetle,4,1,NA,Curculionidae,family,Curculionidae,3.8,114666,1
115957,137327,other,10,2,NA,Ephemeroptera,order,Ephemeroptera,16.7,100502,2
115959,137330,beetle,4,1,NA,"Mordellidae, lost",family,Mordellidae,NA,114383,0
115961,137333,beetle,3,2,NA,NA,family,Chrysomelidae,5.4,114509,2
115962,137333,spider,2,1,NA,NA,family,Anyphaenidae,0.2,871515,1
115963,137333,other,2,1,NA,Psocodea,order,Psocodea,0,998435,1
115964,137334,beetle,5,1,NA,Mordellidae,family,Mordellidae,2.8,114383,1
116853,137851,beetle,6,1,NA,Elateridae,family,Elateridae,9.1,113879,1
116854,137851,beetle,4,1,NA,"Mordellidae, lost",family,Mordellidae,NA,114383,0
116855,137851,other,2,1,NA,Psocodea,order,Psocodea,0.2,998435,1
116856,137851,bee,3,1,NA,Lost,order,Hymenoptera,NA,152741,0
116857,137851,truebugs,2,1,NA,NA,suborder,Heteroptera,0.5,103358,1
116858,137851,beetle,3,1,NA,Chrysomelidae,family,Chrysomelidae,3.8,114509,1
116863,137853,other,2,2,NA,Psocodea,order,Psocodea,0.3,998435,2
116864,137853,beetle,4,1,NA,Curculionidae,family,Curculionidae,5.5,114666,1
116866,137856,beetle,3,2,NA,Chrysomelidae,family,Chrysomelidae,4.6,114509,2
116867,137857,moths,15,1,NA,Moth. Lost,order,Lepidoptera,NA,117232,0
116872,137859,beetle,6,1,NA,NA,family,Elateridae,11.9,113879,1
116873,137859,spider,2,1,NA,NA,family,Theridiidae,0.7,82740,1
116874,137859,other,2,1,NA,Psocodea,order,Psocodea,0.2,998435,1
116876,137862,caterpillar,10,1,116876.jpeg,NA,family,Geometridae,3.5,117556,1
116877,137862,beetle,14,1,NA,Elateridae,family,Elateridae,63.5,113879,1
116878,137862,leafhopper,3,1,NA,nymph,family,Cicadellidae,3.1,109171,1
116879,137862,other,2,1,NA,"Psocodea, lost",order,Psocodea,NA,998435,0
116880,137863,beetle,3,2,NA,Leaf beetle,family,Chrysomelidae,8.4,114509,2
116881,137863,other,2,1,NA,Bark louse,order,Psocodea,0,998435,1
116882,137864,beetle,4,1,NA,Leaf beetle,family,Chrysomelidae,4.2,114509,1
116887,137866,beetle,12,1,NA,Elateridae,family,Elateridae,58.8,113879,1
116888,137866,beetle,5,1,NA,Curculionidae,family,Curculionidae,10.9,114666,1
116889,137866,beetle,4,1,NA,Cantharidae,family,Cantharidae,2.9,113837,1
116890,137866,spider,6,1,NA,NA,family,Anyphaenidae,10.3,871515,1
116891,137866,beetle,3,1,NA,Chrysomelidae,family,Chrysomelidae,3.8,114509,1
116892,137866,spider,3,1,NA,NA,species,Verrucosa arenata,4.4,870185,1
116893,137867,beetle,4,1,NA,Leaf beetle,family,Chrysomelidae,2.9,114509,1
116894,137867,beetle,6,1,NA,Weevil,family,Curculionidae,22.5,114666,1
116897,137871,beetle,2,1,NA,Chrysomelidae,family,Chrysomelidae,3.8,114509,1
116898,137871,beetle,3,1,NA,Elateridae,family,Elateridae,1.9,113879,1
116899,137871,leafhopper,2,1,NA,Lost,suborder,Auchenorrhyncha,NA,109167,0
116900,137872,spider,5,1,NA,Spider,family,Araneidae,7.1,82737,1
116901,137872,beetle,5,1,NA,Weevil,family,Curculionidae,8.2,114666,1
116902,137873,beetle,3,3,NA,Chrysomelidae,family,Chrysomelidae,12.3,114509,3
116907,137875,beetle,4,4,NA,Leaf beetles,family,Chrysomelidae,29.6,114509,4
116908,137875,beetle,4,2,NA,Tumbling flower beetles,family,Mordellidae,9.4,114383,2
116909,137876,other,2,2,NA,Louse,order,Psocodea,0.9,998435,2
116912,137878,ant,2,1,NA,Ant,species,Prenolepis imparis,0.6,577971,1
116915,137880,aphid,2,25,NA,Boogie woogie aphids,species,Grylloprociphilus imbricator,9.6,NA,25
116916,137880,ant,9,2,NA,NA,species,Camponotus pennsylvanicus,24.6,154198,2
116917,137880,beetle,3,1,NA,Chrysomelidae,family,Chrysomelidae,2.3,114509,1
116918,137880,other,2,1,NA,Psocodea,order,Psocodea,0.1,998435,1
116919,137882,beetle,4,1,NA,Tumbling flower beetle,family,Mordellidae,5.3,114383,1
116920,137884,leafhopper,6,1,NA,Lost,suborder,Auchenorrhyncha,NA,109167,0
116921,137884,moths,6,1,NA,NA,order,Lepidoptera,3.8,117232,1
116923,137886,spider,4,1,NA,Spider,family,Araneidae,3.5,82737,1
116924,137886,beetle,3,1,NA,Leaf beetle,family,Chrysomelidae,3.6,114509,1
116925,137887,beetle,2,1,NA,Coccinellidae,species,Psyllobora vigintimaculata,2.1,692589,1
116926,137888,beetle,2,1,NA,Curculionidae,family,Curculionidae,2.7,114666,1
116927,137888,beetle,2,1,NA,Chrysomelidae,family,Chrysomelidae,2.8,114509,1
116928,137888,other,12,1,NA,Ephemeroptera,order,Ephemeroptera,9.9,100502,1
216928,137888,truebugs,3,1,NA,NA,family,Miridae,0.8,104419,1
116931,137890,daddylonglegs,5,1,NA,Daddy long legs,order,Opiliones,70.7,82753,1
116932,137890,beetle,4,1,NA,Click beetle,order,Coleoptera,14.1,109216,1
117542,138246,beetle,6,1,NA,Elateridae,family,Elateridae,10.4,113879,1
117543,138246,grasshopper,5,1,NA,Gryllidae,family,Gryllidae,2.6,102281,1
117544,138247,beetle,3,1,NA,Mordellidae,family,Mordellidae,2.8,114383,1
117545,138247,unidentified,4,1,NA,Lost,NA,NA,NA,NA,0
117546,138248,bee,5,1,NA,winged adult,species,Brachyponera chinensis,1,NA,1
117547,138248,beetle,5,2,NA,Mordellidae,family,Mordellidae,6.9,114383,2
117549,138250,beetle,2,1,NA,Chrysomelidae,family,Chrysomelidae,4,114509,1
117550,138250,other,3,1,NA,"Psocodea, lost",order,Psocodea,NA,998435,0
117551,138250,other,2,1,NA,Psocodea,order,Psocodea,0.4,998435,1
117569,138260,grasshopper,9,1,NA,Oecanthus,genus,Oecanthus,4.4,102363,1
117570,138260,grasshopper,5,1,NA,Gryllidae,family,Gryllidae,2.8,102281,1
117571,138260,spider,3,1,NA,NA,family,Anyphaenidae,0.8,871515,1
117572,138260,other,3,1,NA,Psocodea,order,Psocodea,0.3,998435,1
117576,138264,beetle,4,1,NA,Curculionidae,family,Curculionidae,3.3,114666,1
117577,138264,beetle,3,1,NA,Chrysomelidae,family,Chrysomelidae,4.2,114509,1
117578,138264,fly,2,1,NA,Lost,order,Diptera,NA,118831,0
117579,138264,other,3,2,NA,Psocodea,order,Psocodea,0.9,998435,2
117598,138275,other,4,1,NA,Trichoptera,order,Trichoptera,1.5,115095,1
117600,138278,ant,6,1,NA,NA,genus,Camponotus,3.9,154194,1
117601,138278,beetle,3,3,NA,Chrysomelidae,family,Chrysomelidae,10,114509,3
117602,138278,other,2,1,NA,Psocodea,order,Psocodea,0,998435,1
117603,138278,truebugs,3,1,NA,NA,suborder,Heteroptera,0.5,103358,1
117604,138278,spider,2,1,NA,NA,family,Anyphaenidae,0.2,871515,1
117611,138284,other,2,1,NA,Thysanoptera,order,Thysanoptera,0,103348,1
117619,138288,beetle,3,2,NA,Chrysomelidae,family,Chrysomelidae,6.1,114509,2
117620,138288,spider,2,1,NA,NA,family,Anyphaenidae,0.7,871515,1
117621,138288,other,2,2,NA,Psocodea,order,Psocodea,0.6,998435,2
117627,138291,beetle,3,1,NA,Mordellidae,family,Mordellidae,2,114383,1
117628,138291,beetle,3,2,NA,Chrysomelidae,family,Chrysomelidae,8.1,114509,2
117629,138291,other,2,1,NA,Psocodea,order,Psocodea,0,998435,1
117630,138291,unidentified,5,1,NA,"Lost, Insecta",class,Insecta,NA,99208,0
117631,138292,beetle,3,2,NA,Chrysomelidae,family,Chrysomelidae,8.5,114509,2
117632,138292,beetle,4,1,NA,Curculinidae,family,Curculionidae,6.3,114666,1
117633,138292,spider,5,1,NA,NA,family,Anyphaenidae,10.3,871515,1
117634,138292,spider,2,1,NA,NA,family,Anyphaenidae,0.4,871515,1
117635,138293,fly,4,1,NA,NA,suborder,Nematocera,0.6,118832,1
117636,138293,daddylonglegs,4,1,NA,NA,family,Phalangiidae,27.8,1012454,1
117637,138293,spider,2,1,NA,NA,family,Anyphaenidae,0.4,871515,1
117638,138294,beetle,4,2,NA,Mordellidae,family,Mordellidae,7.5,114383,2
117639,138294,beetle,5,1,NA,Curculionidae,family,Curculionidae,8.4,114666,1
117640,138294,beetle,6,1,NA,Elateridae,family,Elateridae,9.9,113879,1
117641,138294,leafhopper,2,1,NA,nymph,family,Cicadellidae,0.1,109171,1
117642,138294,truebugs,3,1,NA,nymph,family,Miridae,1.1,104419,1
117647,138299,beetle,5,1,NA,Isomira,genus,Isomira,8.4,NA,1
117648,138299,beetle,3,2,NA,NA,family,Chrysomelidae,4.7,114509,2
117649,138299,beetle,4,1,NA,"Mordellidae, lost",family,Mordellidae,5.7,114383,1
117650,138299,spider,2,1,NA,NA,family,Anyphaenidae,0.7,871515,1
117657,138305,bee,4,1,NA,winged adult,family,Formicidae,1,154193,1
117658,138305,other,10,1,NA,Ephemeroptera,order,Ephemeroptera,4.7,100502,1
117659,138306,beetle,3,1,NA,Mordellidae,family,Mordellidae,3.3,114383,1
117660,138306,beetle,6,1,NA,Elateridae,family,Elateridae,10.8,113879,1
117663,138308,ant,9,1,NA,Lost,family,Formicidae,NA,154193,0
117664,138308,beetle,6,1,NA,Isomira,genus,Isomira,10.2,NA,1
117665,138308,beetle,6,1,NA,NA,family,Elateridae,7.9,113879,1
117666,138308,beetle,2,1,NA,Mordellidae,family,Mordellidae,1.7,114383,1
117667,138308,spider,3,1,NA,NA,family,Araneidae,2.8,82737,1
117670,138310,beetle,4,1,NA,Mordellidae,family,Mordellidae,5.1,114383,1
117671,138310,beetle,3,2,NA,Chrysomelidae,family,Chrysomelidae,6.3,114509,2
117672,138310,other,2,1,NA,Psocodea,order,Psocodea,0,998435,1
117696,138322,beetle,2,2,NA,Chrysomelidae,family,Chrysomelidae,5.3,114509,2
117697,138322,beetle,7,1,NA,Elateridae,family,Elateridae,13.6,113879,1
117710,138327,beetle,4,2,NA,Mordellidae,family,Mordellidae,7.6,114383,2
117711,138327,other,4,1,NA,"Chrysopidae, larva",family,Chrysopidae,2.5,115081,1
117714,138330,beetle,5,1,NA,Curculionidae,family,Curculionidae,12.3,114666,1
117715,138330,beetle,3,1,NA,Chrysomelidae,family,Chrysomelidae,3.7,114509,1
117720,138333,beetle,3,4,NA,Chrysomelidae,family,Chrysomelidae,19.1,114509,4
117721,138333,beetle,3,1,NA,Mordellidae,family,Mordellidae,2.4,114383,1
117722,138333,beetle,5,1,NA,Elateridae,family,Elateridae,9.5,113879,1
118540,138816,beetle,2,1,NA,Mordellidae,family,Mordellidae,0.5,114383,1
118541,138816,spider,3,1,NA,NA,family,Araneidae,3.4,82737,1
118542,138816,other,2,1,NA,Psocodea,order,Psocodea,0,998435,1
118543,138817,beetle,5,1,NA,Staphylinidae,family,Staphylinidae,0.7,113265,1
118544,138817,leafhopper,3,1,NA,NA,superfamily,Psylloidea,1.4,109186,1
118545,138818,beetle,3,1,NA,Elateridae,family,Elateridae,1.9,113879,1
118546,138818,beetle,2,5,NA,Chrysomelidae,family,Chrysomelidae,13,114509,5
118547,138818,other,2,1,NA,Psocodea,order,Psocodea,0,998435,1
118548,138818,bee,2,1,NA,NA,family,Ichneumonidae,0,153360,1
118549,138818,fly,2,2,NA,Lost,order,Diptera,NA,118831,0
118552,138821,beetle,2,1,NA,Chrysomelidae,family,Chrysomelidae,2.4,114509,1
118553,138821,spider,2,1,NA,NA,family,Anyphaenidae,0.5,871515,1
118554,138821,other,2,1,NA,Psocodea,order,Psocodea,0,998435,1
118555,138822,beetle,2,1,NA,Chrysomelidae,family,Chrysomelidae,3.1,114509,1
118556,138822,spider,2,2,NA,NA,family,Anyphaenidae,1.3,871515,2
118562,138827,beetle,2,1,NA,Chrysomelidae,family,Chrysomelidae,3.5,114509,1
118563,138827,other,2,1,NA,Psocodea,order,Psocodea,0.1,998435,1
118569,138830,ant,5,1,NA,NA,family,Formicidae,2.6,154193,1
118573,138834,beetle,2,1,NA,Chrysomelidae,family,Chrysomelidae,3.8,114509,1
118574,138834,spider,2,1,NA,NA,family,Anyphaenidae,0.5,871515,1
118580,138838,truebugs,3,1,NA,Nymph,family,Miridae,1.1,104419,1
118592,138851,beetle,11,1,NA,Elateridae,family,Elateridae,47.1,113879,1
118593,138851,grasshopper,5,1,NA,"Gryllidae, lost",family,Gryllidae,NA,102281,0
118595,138854,beetle,2,1,NA,NA,family,Bostrichidae,0.8,114476,1
118596,138854,other,2,1,NA,Psocodea,order,Psocodea,0.4,998435,1
118604,138858,other,2,1,NA,Psocodea,order,Psocodea,0.4,998435,1
118610,138862,beetle,3,1,NA,Chrysomelidae,family,Chrysomelidae,3.7,114509,1
118611,138862,beetle,2,1,NA,NA,subfamily,Scolytinae,0.9,678830,1
118612,138862,other,2,1,NA,Psocodea,order,Psocodea,0.7,998435,1
118625,138869,ant,3,2,NA,Crematogaster,genus,Crematogaster,2.4,574052,2
118626,138869,beetle,3,1,NA,Chrysomelidae,family,Chrysomelidae,3.4,114509,1
118627,138869,grasshopper,6,1,NA,NA,family,Gryllidae,6.8,102281,1
118632,138874,beetle,2,1,NA,Chrysomelidae,family,Chrysomelidae,3.2,114509,1
118633,138874,beetle,2,1,NA,NA,subfamily,Scolytinae,0,678830,1
118634,138874,other,2,3,NA,Psocodea,order,Psocodea,0.5,998435,3
118646,138880,unidentified,4,1,118646.jpeg,Lost,NA,NA,NA,NA,0
118647,138880,beetle,2,1,NA,Mordellidae,family,Mordellidae,0.7,114383,1
118648,138880,ant,7,1,NA,NA,genus,Formica,6,154211,1
118652,138883,beetle,5,1,NA,Staphylinidae,family,Staphylinidae,0.5,113265,1
118653,138883,beetle,3,2,NA,Chrysomelidae,family,Chrysomelidae,10.9,114509,2
118654,138884,ant,7,1,NA,NA,genus,Formica,6.8,154211,1
118655,138884,ant,3,1,NA,Crematogaster,genus,Crematogaster,0.6,574052,1
112196,135201,beetle,2,1,NA,NA,family,Ptinidae,1.5,114472,1
112195,135200,beetle,3,1,NA,NA,species,Horistonotus curiatus,2.7,NA,1
112206,135207,fly,3,1,NA,Lost,order,Diptera,NA,118831,0
112207,135207,ant,5,1,NA,NA,genus,Formica,6,154211,1
112212,135210,beetle,4,2,NA,Elateridae,family,Elateridae,9.6,113879,2
112213,135210,leafhopper,3,1,NA,NA,family,Cicadellidae,4.5,109171,1
112221,135218,beetle,5,1,NA,Mordellidae,family,Mordellidae,3.3,114383,1
112222,135218,beetle,3,1,NA,Elateridae,family,Elateridae,2,113879,1
112223,135218,grasshopper,2,1,NA,NA,family,Gryllidae,0.5,102281,1
112224,135218,ant,5,1,NA,NA,genus,Paratrechina,3.7,154224,1
119171,139184,beetle,4,4,NA,Curculionidae,family,Curculionidae,22.7,NA,4
119172,139184,spider,2,1,NA,NA,family,Anyphaenidae,0.7,NA,1
119173,139184,grasshopper,5,1,NA,Gryllidae,family,Gryllidae,1.1,NA,1
119175,139189,beetle,2,1,NA,Mordellidae,family,Mordellidae,0.8,NA,1
119176,139189,beetle,2,1,NA,NA,subfamily,Scolytinae,0,NA,1
119177,139189,truebugs,2,1,NA,lost after weighing,family,Miridae,0.4,NA,1
119178,139189,grasshopper,3,1,NA,Gryllidae,family,Gryllidae,0.8,NA,1
219179,139189,spider,3,1,NA,NA,family,Anyphaenidae,0.7,NA,1
119179,139189,other,2,2,NA,"Thysanoptera, lost 1",order,Thysanoptera,0,NA,1
119180,139190,beetle,2,1,NA,NA,family,Staphylinidae,0,NA,1
119181,139190,spider,3,1,NA,Salticidae,family,Salticidae,0.8,NA,1
119182,139190,truebugs,2,1,NA,NA,suborder,Heteroptera,0.1,NA,1
219182,139190,other,2,1,NA,NA,order,Psocodea,0,NA,1
119183,139190,truebugs,8,2,NA,NA,family,Reduviidae,40,NA,2
119184,139191,beetle,3,1,NA,Curculionidae,family,Curculionidae,3.5,NA,1
119185,139191,beetle,4,1,NA,Curculionidae,family,Curculionidae,7.4,NA,1
119186,139191,leafhopper,10,1,NA,Flatidae,family,Flatidae,14.3,NA,1
119187,139191,spider,3,1,NA,NA,family,Anyphaenidae,2.3,NA,1
119188,139191,spider,3,1,NA,Salticidae,family,Salticidae,1.1,NA,1
119190,139194,leafhopper,5,1,NA,Cixiidae,family,Cixiidae,4,NA,1
119191,139194,beetle,3,1,NA,Chrysomelidae,family,Chrysomelidae,4.8,NA,1
119192,139197,ant,2,1,NA,NA,genus,Monomorium,0,NA,1
119193,139197,leafhopper,4,1,NA,"Cixiidae, lost",family,Cixiidae,NA,NA,0
119194,139197,other,2,1,NA,Psocodea,order,Psocodea,0,NA,1
119198,139201,beetle,7,1,NA,Coccinellidae,family,Coccinellidae,39.9,NA,1
119199,139201,spider,4,1,NA,NA,family,Philodromidae,4,NA,1
119200,139201,other,2,1,NA,"Neuroptera, larva",order,Neuroptera,0.3,NA,1
119201,139201,leafhopper,4,7,NA,"Cixiidae, lost 6",family,Cixiidae,2,NA,1
119202,139201,leafhopper,5,6,NA,larvae,suborder,Auchenorrhyncha,10.4,NA,6
119207,139205,leafhopper,4,5,NA,"Cixiidae, lost 4",family,Cixiidae,4.1,NA,1
119208,139205,leafhopper,4,5,NA,larvae,family,Cixiidae,10.2,NA,5
119212,139207,moths,5,1,NA,Lost,order,Lepidoptera,NA,NA,0
119213,139207,beetle,4,1,NA,Curculionidae,family,Curculionidae,5.8,NA,1
119235,139218,beetle,6,1,NA,Coccinellidae,species,Harmonia axyridis,24.7,NA,1
119236,139218,bee,3,2,NA,NA,order,Hymenoptera,1.6,NA,2
119237,139218,beetle,3,1,NA,Chrysomelidae,family,Chrysomelidae,4.9,NA,1
119238,139218,truebugs,5,2,NA,Miridae,family,Miridae,7,NA,2
119239,139218,truebugs,3,1,NA,NA,family,Miridae,2.5,NA,1
119240,139218,other,2,1,NA,"Psocodea, lost",order,Psocodea,NA,NA,0
119242,139221,beetle,2,1,NA,NA,family,Nitidulidae,0.6,NA,1
119243,139221,truebugs,5,3,NA,NA,family,Miridae,6,NA,3
119244,139221,leafhopper,2,1,NA,lost,suborder,Auchenorrhyncha,NA,NA,0
119245,139221,other,2,3,NA,Psocodea,order,Psocodea,0.4,NA,3
119246,139221,spider,3,1,NA,NA,family,Anyphaenidae,1.4,NA,1
119247,139225,leafhopper,4,2,NA,"Membracidae, lost",suborder,Membracidae,NA,NA,0
119248,139225,leafhopper,10,1,NA,Flatidae,family,Flatidae,17.8,NA,1
119249,139225,truebugs,4,1,NA,Emesinae,subfamily,Emesinae,0.4,NA,1
119250,139225,truebugs,4,5,NA,NA,family,Miridae,8.8,NA,4
119251,139225,other,2,1,NA,Thysanoptera,order,Thysanoptera,0.1,NA,1
119252,139225,beetle,2,1,NA,NA,family,Cerambycidae,0.3,NA,1
119253,139228,leafhopper,3,1,NA,NA,family,Cicadellidae,1.2,NA,1
119254,139228,truebugs,4,2,NA,Lost 1,family,Miridae,3.9,NA,1
119255,139228,other,2,4,NA,Psocodea,order,Psocodea,0.6,NA,4
119256,139228,truebugs,5,1,NA,Emesinae,subfamily,Emesinae,0.4,NA,1
119258,139232,truebugs,5,1,NA,NA,family,Miridae,2.5,NA,1
119259,139232,other,2,1,NA,Psocodea,order,Psocodea,0,NA,1
119281,139251,beetle,4,1,NA,"Mordellidae, lost",family,Mordellidae,NA,NA,0
119284,139254,spider,2,1,NA,NA,family,Theridiidae,0.3,NA,1
119285,139254,spider,2,1,NA,NA,family,Anyphaenidae,0.2,NA,1
119288,139257,beetle,2,1,NA,NA,order,Psocodea,0.9,NA,1
119289,139257,beetle,3,1,NA,NA,species,Microtonus sericans,0.6,NA,1
119290,139257,beetle,3,1,NA,Mordellidae,family,Mordellidae,2.4,NA,1
119291,139260,grasshopper,3,1,NA,Gryllidae,family,Gryllidae,0.9,NA,1
119298,139269,spider,2,1,NA,NA,family,Anyphaenidae,0.3,NA,1
119299,139269,truebugs,5,1,NA,NA,family,Miridae,0.5,NA,1
119304,139274,ant,3,3,NA,Crematogaster,genus,Crematogaster,2.5,NA,3
119305,139274,ant,8,1,NA,NA,family,Formica,5.1,NA,1
119306,139274,bee,4,1,NA,winged adult,species,Brachyponera chinensis,0.9,NA,1
119309,139279,beetle,2,1,NA,Mordellidae,family,Mordellidae,0.5,NA,1
119310,139279,truebugs,5,1,NA,Emesinae,subfamily,Emesinae,0.5,NA,1
119705,139508,beetle,2,1,NA,NA,subfamily,Scolytinae,0.7,NA,1
119706,139508,beetle,5,1,NA,Chrysomelidae,family,Chrysomelidae,10.1,NA,1
119715,139514,caterpillar,10,1,119715.jpeg,NA,family,Geometridae,7.5,NA,1
119716,139514,leafhopper,8,1,NA,NA,family,Cicadellidae,17.1,NA,1
119717,139514,beetle,2,1,NA,"Mordellidae, lost",family,Mordellidae,NA,NA,0
119718,139514,ant,8,1,NA,Lost,family,Formicidae,NA,NA,0
119720,139516,caterpillar,5,1,119720.jpeg,NA,family,Geometridae,0.6,NA,1
119721,139516,ant,6,1,NA,NA,genus,Camponotus,2.5,NA,1
119722,139517,other,2,1,NA,"Psocodea, lost",order,Psocodea,NA,NA,0
119723,139518,beetle,2,1,NA,Chrysomelidae,family,Chrysomelidae,3.2,NA,1
119733,139526,beetle,2,1,NA,Chrysomelidae,family,Chrysomelidae,2.4,NA,1
119734,139526,other,2,1,NA,Psocodea,order,Psocodea,0,NA,1
119742,139530,beetle,2,1,NA,Mordellidae,family,Mordellidae,0.7,NA,1
119743,139530,beetle,2,1,NA,Chrysomelidae,family,Chrysomelidae,2.9,NA,1
119744,139530,beetle,2,1,NA,Lost,order,Coleoptera,NA,NA,0
119746,139532,daddylonglegs,5,1,NA,NA,family,Phalangiidae,76.9,NA,1
119748,139534,beetle,5,1,NA,Curculionidae,family,Curculionidae,9,NA,1
119749,139535,bee,4,1,NA,NA,species,Brachyponera chinensis,1.3,NA,1
119759,139537,leafhopper,4,1,NA,Lost,suborder,Auchenorrhyncha,NA,NA,0
119760,139537,truebugs,10,1,NA,"Pentatomidae, lost, green w brown wings",family,Pentatomidae,NA,NA,0
119761,139537,other,2,1,NA,Psocodea,order,Psocodea,0,NA,1
119762,139538,beetle,5,1,NA,Curculionidae,family,Curculionidae,8,NA,1
119763,139540,daddylonglegs,6,1,NA,Lost,order,Opiliones,NA,NA,0
119764,139541,spider,2,1,NA,Thomisidae,family,Thomisidae,1.8,NA,1
119765,139541,other,2,1,NA,Psocodea,order,Psocodea,0,NA,1
119774,139544,beetle,3,1,NA,Chrysomelidae,family,Chrysomelidae,4.4,NA,1
119775,139544,other,2,1,NA,Psocodea,order,Psocodea,0,NA,1
119779,139546,beetle,3,1,NA,Chrysomelidae,family,Chrysomelidae,2.8,NA,1
119780,139546,grasshopper,4,1,NA,"Gryllidae, lost",family,Orthoptera,NA,NA,0
119781,139547,beetle,3,1,NA,Chrysomelidae,family,Chrysomelidae,6.1,NA,1
119782,139548,spider,3,1,NA,Thomisidae,family,Thomisidae,3.5,NA,1
119791,139551,beetle,3,2,NA,Chrysomelidae,family,Chrysomelidae,8.4,NA,2
119792,139553,beetle,3,2,NA,Chrysomelidae,family,Chrysomelidae,6.5,NA,2
119793,139553,beetle,5,1,NA,"Chrysomelidae, lost, red head w black elytra",family,Chrysomelidae,NA,NA,0
119802,139555,beetle,2,1,NA,Chrysomelidae,family,Chrysomelidae,2.4,NA,1
119803,139555,beetle,3,1,NA,Mordellidae,family,Mordellidae,3.4,NA,1
119804,139555,other,2,1,NA,Psocodea,order,Psocodea,0.7,NA,1
119805,139556,beetle,3,1,NA,Chrysomelidae,family,Chrysomelidae,4.6,NA,1
120045,139702,ant,6,2,NA,NA,genus,Camponotus,7,NA,2
120046,139702,ant,3,1,NA,Crematogaster,genus,Crematogaster,0.8,NA,1
120047,139702,beetle,2,1,NA,NA,genus,Isomira,0.6,NA,1
120048,139702,spider,3,1,NA,NA,family,Anyphaenidae,1.1,NA,1
120049,139702,truebugs,2,1,NA,nymph,suborder,Heteroptera,0.3,NA,1
120050,139703,leafhopper,10,1,NA,"Flatidae, lost",suborder,Auchenorrhyncha,NA,NA,0
120051,139704,spider,2,1,NA,NA,family,Araneidae,0.6,NA,1
120053,139707,leafhopper,4,1,NA,nymph,suborder,Auchenorrhyncha,4.5,NA,1
120054,139707,beetle,2,1,NA,NA,family,Bostrichidae,0.7,NA,1
220054,139710,NA,NA,3,1,NA,family,Anyphaenidae,0.7,NA,1
120055,139707,spider,3,1,NA,NA,family,Anyphaenidae,0.9,NA,1
220059,139711,NA,3,1,NA,NA,family,Chrysomelidae,3.8,NA,1
120059,139711,grasshopper,5,1,NA,Gryllidae,family,Gryllidae,2.7,NA,1
120060,139713,bee,4,1,NA,Lost,order,Hymenoptera,NA,152741,0
120062,139719,spider,2,2,NA,NA,family,Anyphaenidae,1.1,NA,2
120064,139721,spider,2,1,NA,NA,family,Philodromidae,0.5,NA,1
120065,139721,beetle,6,2,NA,Elateridae,family,Elateridae,21,113879,2
120081,139745,ant,3,1,NA,NA,family,Formicidae,0.6,154193,1
120082,139745,truebugs,4,1,NA,NA,family,Miridae,3.2,NA,1
120083,139745,other,2,2,NA,Psocodea,order,Psocodea,0.3,998435,2
120089,139749,leafhopper,3,1,NA,NA,family,Cicadellidae,0.7,NA,1
120090,139749,other,2,1,NA,Psocodea,order,Psocodea,0,998435,1
120094,139753,beetle,3,1,NA,Chrysomelidae,family,Chrysomelidae,4.6,114509,1
