"FoliageArthID","BeatSheetFK","CCGroup","Length","Quantity","PhotoURL","CCNotes","TaxonLevel","Taxon","TotalMass","NumberWeighed","TaxonID"
119172,139184,"spider",2,1,NA,NA,"family","Anyphaenidae",0.7,1,871515
119173,139184,"grasshopper",5,1,NA,"Gryllidae","family","Gryllidae",1.1,1,102281
119175,139189,"beetle",2,1,NA,"Mordellidae","family","Mordellidae",0.8,1,114383
119176,139189,"beetle",2,1,NA,NA,"subfamily","Scolytinae",0,1,678830
119177,139189,"truebugs",2,1,NA,"lost after weighing","family","Miridae",0.4,1,104419
119178,139189,"grasshopper",3,1,NA,"Gryllidae","family","Gryllidae",0.8,1,102281
219179,139189,"spider",3,1,NA,NA,"family","Anyphaenidae",0.7,1,871515
119179,139189,"other",2,2,NA,"Thysanoptera, lost 1","order","Thysanoptera",0,1,103348
119180,139190,"beetle",2,1,NA,NA,"family","Staphylinidae",0,1,113265
119181,139190,"spider",3,1,NA,"Salticidae","family","Salticidae",0.8,1,871537
119182,139190,"truebugs",2,1,NA,NA,"suborder","Heteroptera",0.1,1,103358
219182,139190,"other",2,1,NA,NA,"order","Psocodea",0,1,998435
119183,139190,"truebugs",8,2,NA,NA,"family","Reduviidae",40,2,107202
119184,139191,"beetle",3,1,NA,"Curculionidae","family","Curculionidae",3.5,1,114666
119185,139191,"beetle",4,1,NA,"Curculionidae","family","Curculionidae",7.4,1,114666
119186,139191,"leafhopper",10,1,NA,"Flatidae","family","Flatidae",14.3,1,109182
119187,139191,"spider",3,1,NA,NA,"family","Anyphaenidae",2.3,1,871515
119188,139191,"spider",3,1,NA,"Salticidae","family","Salticidae",1.1,1,871537
119190,139194,"leafhopper",5,1,NA,"Cixiidae","family","Cixiidae",4,1,109174
119191,139194,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",4.8,1,114509
119192,139197,"ant",2,1,NA,NA,"genus","Monomorium",0,1,154219
119193,139197,"leafhopper",4,1,NA,"Cixiidae, lost","family","Cixiidae",NA,0,109174
119194,139197,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
119198,139201,"beetle",7,1,NA,"Coccinellidae","family","Coccinellidae",39.9,1,114329
119199,139201,"spider",4,1,NA,NA,"family","Philodromidae",4,1,871533
119200,139201,"other",2,1,NA,"Neuroptera, larva","order","Neuroptera",0.3,1,114999
119201,139201,"leafhopper",4,7,NA,"Cixiidae, lost 6","family","Cixiidae",2,1,109174
119202,139201,"leafhopper",5,6,NA,"larvae","suborder","Auchenorrhyncha",10.4,6,109167
119207,139205,"leafhopper",4,5,NA,"Cixiidae, lost 4","family","Cixiidae",4.1,1,109174
119208,139205,"leafhopper",4,5,NA,"larvae","family","Cixiidae",10.2,5,109174
119212,139207,"moths",5,1,NA,"Lost","order","Lepidoptera",NA,0,117232
119213,139207,"beetle",4,1,NA,"Curculionidae","family","Curculionidae",5.8,1,114666
119235,139218,"beetle",6,1,NA,"Coccinellidae","species","Harmonia axyridis",24.7,1,692602
119236,139218,"bee",3,2,NA,NA,"order","Hymenoptera",1.6,2,152741
119237,139218,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",4.9,1,114509
119238,139218,"truebugs",5,2,NA,"Miridae","family","Miridae",7,2,104419
119239,139218,"truebugs",3,1,NA,NA,"family","Miridae",2.5,1,104419
119240,139218,"other",2,1,NA,"Psocodea, lost","order","Psocodea",NA,0,998435
119242,139221,"beetle",2,1,NA,NA,"family","Nitidulidae",0.6,1,114290
119243,139221,"truebugs",5,3,NA,NA,"family","Miridae",6,3,104419
119244,139221,"leafhopper",2,1,NA,"lost","suborder","Auchenorrhyncha",NA,0,109167
119245,139221,"other",2,3,NA,"Psocodea","order","Psocodea",0.4,3,998435
119246,139221,"spider",3,1,NA,NA,"family","Anyphaenidae",1.4,1,871515
119247,139225,"leafhopper",4,2,NA,"Membracidae, lost","suborder","Membracidae",NA,0,109170
119248,139225,"leafhopper",10,1,NA,"Flatidae","family","Flatidae",17.8,1,109182
119249,139225,"truebugs",4,1,NA,"Emesinae","subfamily","Emesinae",0.4,1,721722
119250,139225,"truebugs",4,5,NA,NA,"family","Miridae",8.8,4,104419
119251,139225,"other",2,1,NA,"Thysanoptera","order","Thysanoptera",0.1,1,103348
119252,139225,"beetle",2,1,NA,NA,"family","Cerambycidae",0.3,1,114497
119253,139228,"leafhopper",3,1,NA,NA,"family","Cicadellidae",1.2,1,109171
119254,139228,"truebugs",4,2,NA,"Lost 1","family","Miridae",3.9,1,104419
119255,139228,"other",2,4,NA,"Psocodea","order","Psocodea",0.6,4,998435
119256,139228,"truebugs",5,1,NA,"Emesinae","subfamily","Emesinae",0.4,1,721722
119258,139232,"truebugs",5,1,NA,NA,"family","Miridae",2.5,1,104419
119259,139232,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
119281,139251,"beetle",4,1,NA,"Mordellidae, lost","family","Mordellidae",NA,0,114383
119284,139254,"spider",2,1,NA,NA,"family","Theridiidae",0.3,1,82740
119285,139254,"spider",2,1,NA,NA,"family","Anyphaenidae",0.2,1,871515
119288,139257,"beetle",2,1,NA,NA,"order","Psocodea",0.9,1,998435
119289,139257,"beetle",3,1,NA,NA,"species","Microtonus sericans",0.6,1,1
119290,139257,"beetle",3,1,NA,"Mordellidae","family","Mordellidae",2.4,1,114383
119291,139260,"grasshopper",3,1,NA,"Gryllidae","family","Gryllidae",0.9,1,102281
119298,139269,"spider",2,1,NA,NA,"family","Anyphaenidae",0.3,1,871515
119299,139269,"truebugs",5,1,NA,NA,"family","Miridae",0.5,1,104419
119304,139274,"ant",3,3,NA,"Crematogaster","genus","Crematogaster",2.5,3,574052
119305,139274,"ant",8,1,NA,NA,"family","Formica",5.1,1,154211
119306,139274,"bee",4,1,NA,"winged adult","species","Brachyponera chinensis",0.9,1,11
119309,139279,"beetle",2,1,NA,"Mordellidae","family","Mordellidae",0.5,1,114383
119310,139279,"truebugs",5,1,NA,"Emesinae","subfamily","Emesinae",0.5,1,721722
119705,139508,"beetle",2,1,NA,NA,"subfamily","Scolytinae",0.7,1,678830
119706,139508,"beetle",5,1,NA,"Chrysomelidae","family","Chrysomelidae",10.1,1,114509
119715,139514,"caterpillar",10,1,"119715.jpeg",NA,"family","Geometridae",7.5,1,117556
119716,139514,"leafhopper",8,1,NA,NA,"family","Cicadellidae",17.1,1,109171
119717,139514,"beetle",2,1,NA,"Mordellidae, lost","family","Mordellidae",NA,0,114383
119718,139514,"ant",8,1,NA,"Lost","family","Formicidae",NA,0,154193
119720,139516,"caterpillar",5,1,"119720.jpeg",NA,"family","Geometridae",0.6,1,117556
119721,139516,"ant",6,1,NA,NA,"genus","Camponotus",2.5,1,154194
119722,139517,"other",2,1,NA,"Psocodea, lost","order","Psocodea",NA,0,998435
119723,139518,"beetle",2,1,NA,"Chrysomelidae","family","Chrysomelidae",3.2,1,114509
119733,139526,"beetle",2,1,NA,"Chrysomelidae","family","Chrysomelidae",2.4,1,114509
119734,139526,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
119742,139530,"beetle",2,1,NA,"Mordellidae","family","Mordellidae",0.7,1,114383
119743,139530,"beetle",2,1,NA,"Chrysomelidae","family","Chrysomelidae",2.9,1,114509
119744,139530,"beetle",2,1,NA,"Lost","order","Coleoptera",NA,0,109216
119746,139532,"daddylonglegs",5,1,NA,NA,"family","Phalangiidae",76.9,1,1012454
119748,139534,"beetle",5,1,NA,"Curculionidae","family","Curculionidae",9,1,114666
119749,139535,"bee",4,1,NA,NA,"species","Brachyponera chinensis",1.3,1,11
119759,139537,"leafhopper",4,1,NA,"Lost","suborder","Auchenorrhyncha",NA,0,109167
119760,139537,"truebugs",10,1,NA,"Pentatomidae, lost, green w brown wings","family","Pentatomidae",NA,0,108628
119761,139537,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
119762,139538,"beetle",5,1,NA,"Curculionidae","family","Curculionidae",8,1,114666
119763,139540,"daddylonglegs",6,1,NA,"Lost","order","Opiliones",NA,0,82753
119764,139541,"spider",2,1,NA,"Thomisidae","family","Thomisidae",1.8,1,871543
119765,139541,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
119774,139544,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",4.4,1,114509
119775,139544,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
119779,139546,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",2.8,1,114509
119780,139546,"grasshopper",4,1,NA,"Gryllidae, lost","family","Orthoptera",NA,0,102160
119781,139547,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",6.1,1,114509
119782,139548,"spider",3,1,NA,"Thomisidae","family","Thomisidae",3.5,1,871543
119791,139551,"beetle",3,2,NA,"Chrysomelidae","family","Chrysomelidae",8.4,2,114509
119792,139553,"beetle",3,2,NA,"Chrysomelidae","family","Chrysomelidae",6.5,2,114509
119793,139553,"beetle",5,1,NA,"Chrysomelidae, lost, red head w black elytra","family","Chrysomelidae",NA,0,114509
119802,139555,"beetle",2,1,NA,"Chrysomelidae","family","Chrysomelidae",2.4,1,114509
119803,139555,"beetle",3,1,NA,"Mordellidae","family","Mordellidae",3.4,1,114383
119804,139555,"other",2,1,NA,"Psocodea","order","Psocodea",0.7,1,998435
119805,139556,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",4.6,1,114509
120045,139702,"ant",6,2,NA,NA,"genus","Camponotus",7,2,154194
120046,139702,"ant",3,1,NA,"Crematogaster","genus","Crematogaster",0.8,1,574052
120047,139702,"beetle",2,1,NA,NA,"genus","Isomira",0.6,1,4
120048,139702,"spider",3,1,NA,NA,"family","Anyphaenidae",1.1,1,871515
120049,139702,"truebugs",2,1,NA,"nymph","suborder","Heteroptera",0.3,1,103358
120050,139703,"leafhopper",10,1,NA,"Flatidae, lost","suborder","Auchenorrhyncha",NA,0,109167
120051,139704,"spider",2,1,NA,NA,"family","Araneidae",0.6,1,82737
120053,139707,"leafhopper",4,1,NA,"nymph","suborder","Auchenorrhyncha",4.5,1,109167
120054,139707,"beetle",2,1,NA,NA,"family","Bostrichidae",0.7,1,114476
220054,139710,NA,NA,3,"1",NA,"family","Anyphaenidae",0.7,1,871515
120055,139707,"spider",3,1,NA,NA,"family","Anyphaenidae",0.9,1,871515
220059,139711,NA,3,1,NA,NA,"family","Chrysomelidae",3.8,1,114509
120059,139711,"grasshopper",5,1,NA,"Gryllidae","family","Gryllidae",2.7,1,102281
120060,139713,"bee",4,1,NA,"Lost","order","Hymenoptera",NA,0,152741
120062,139719,"spider",2,2,NA,NA,"family","Anyphaenidae",1.1,2,871515
120064,139721,"spider",2,1,NA,NA,"family","Philodromidae",0.5,1,871533
120065,139721,"beetle",6,2,NA,"Elateridae","family","Elateridae",21,2,113879
120081,139745,"ant",3,1,NA,NA,"family","Formicidae",0.6,1,154193
120082,139745,"truebugs",4,1,NA,NA,"family","Miridae",3.2,1,104419
120083,139745,"other",2,2,NA,"Psocodea","order","Psocodea",0.3,2,998435
120089,139749,"leafhopper",3,1,NA,NA,"family","Cicadellidae",0.7,1,109171
120090,139749,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
120094,139753,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",4.6,1,114509
120095,139753,"grasshopper",8,1,NA,"Oecanthus","genus","Oecanthus",10.9,1,102363
120096,139753,"truebugs",4,2,NA,NA,"family","Miridae",6.3,2,104419
120097,139753,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
120099,139758,"beetle",2,1,NA,NA,"family","Kateretidae",1.1,1,999558
120100,139758,"truebugs",4,1,NA,"Lost","suborder","Heteroptera",NA,0,103358
120101,139758,"leafhopper",8,1,NA,"nymph","family","Cicadellidae",18.4,1,109171
120107,139762,"beetle",4,2,NA,"Curculionidae","family","Curculionidae",10.3,2,114666
120108,139762,"spider",2,1,NA,NA,"family","Theridiidae",2.2,1,82740
120109,139762,"truebugs",4,2,NA,"Lost 1","family","Miridae",1.8,1,104419
120110,139762,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
120125,139770,"beetle",4,2,NA,"Curculionidae","family","Curculionidae",10.1,2,114666
120133,139773,"leafhopper",4,1,NA,"nymph","suborder","Auchenorrhyncha",7.1,1,109167
120134,139773,"leafhopper",4,3,NA,"Lost 1, nymphs","family","Cixiidae",4.4,2,109174
120135,139773,"leafhopper",4,5,NA,"Cixiidae, lost 4","family","Cixiidae",1.5,1,109174
220135,139773,NA,4,1,NA,NA,"family","Anyphaenidae",1.2,1,871515
220136,139773,NA,2,1,NA,NA,"order","Psocodea",0.2,1,998435
120145,139778,"beetle",3,3,NA,"Chrysomelidae","family","Chrysomelidae",15.7,3,114509
120146,139778,"leafhopper",3,3,NA,"nymphs","family","Cixiidae",3,3,109174
120148,139778,"spider",6,1,NA,"Salticidae","family","Salticidae",10.4,1,871537
120149,139778,"spider",2,1,NA,NA,"family","Anyphaenidae",0.7,1,871515
120150,139778,"truebugs",4,1,NA,"Miridae","suborder","Miridae",1.5,1,104419
120151,139778,"other",2,1,NA,"Psocodea","order","Psocodea",NA,0,998435
120155,139781,"beetle",2,1,NA,NA,"subfamily","Scolytinae",1.9,1,678830
120156,139781,"leafhopper",4,2,NA,"nymphs","family","Cixiidae",4.1,2,109174
120157,139781,"leafhopper",3,1,NA,"nymph","family","Cixiidae",2,1,109174
120179,139798,"leafhopper",4,1,NA,"Cixiidae, lost","family","Cixiidae",NA,0,109174
120180,139798,"beetle",2,7,NA,NA,"subfamily","Scolytinae",2,6,678830
120181,139798,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",4.2,1,114509
120188,139805,"beetle",4,7,NA,"Curculionidae","family","Curculionidae",27.8,5,114666
120189,139805,"beetle",2,1,NA,NA,"family","Bostrichidae",0.2,1,114476
120190,139805,"beetle",2,1,NA,"Mordellidae","family","Mordellidae",0.6,1,114383
120191,139805,"grasshopper",3,1,NA,"Gryllidae","family","Gryllidae",0.9,1,102281
120192,139805,"leafhopper",4,1,NA,"Fulgoroidea","superfamily","Fulgoroidea",4.4,1,109173
120193,139805,"spider",2,1,NA,NA,"family","Theridiidae",1.5,1,82740
120194,139805,"spider",2,1,NA,NA,"family","Anyphaenidae",0.4,1,871515
120195,139805,"other",2,1,NA,"Psocodea, lost","order","Psocodea",NA,0,998435
120202,139813,"beetle",2,2,NA,"Mordellidae","family","Mordellidae",1.8,2,114383
120203,139813,"beetle",4,1,NA,NA,"family","Tenebrionidae",2.3,1,114419
120204,139813,"grasshopper",18,1,NA,"Katydid","family","Tettigoniidae",142.7,1,102232
120205,139813,"spider",3,1,NA,NA,"family","Anyphaenidae",3,1,871515
120206,139813,"spider",2,1,NA,"Lost","order","Araneae",NA,0,82732
120212,139821,"grasshopper",8,1,NA,"Lost, Gryllidae","family","Gryllidae",NA,0,102281
120213,139821,"grasshopper",4,3,NA,NA,"family","Gryllidae",8.3,3,102281
120214,139821,"grasshopper",4,1,NA,NA,"family","Gryllidae",3.2,1,102281
120215,139821,"truebugs",5,1,NA,NA,"family","Reduviidae",12.9,1,107202
120216,139821,"spider",2,1,NA,NA,"family","Philodromidae",1.5,1,871533
120220,139825,"grasshopper",5,1,NA,"Gryllidae, lost","family","Gryllidae",NA,0,102281
120843,140136,"beetle",2,1,NA,"Chrysomelidae","family","Chrysomelidae",4,1,114509
120844,140137,"beetle",3,4,NA,"Chrysomelidae","family","Chrysomelidae",13.2,4,114509
120845,140137,"spider",2,1,NA,NA,"family","Araneidae",0.2,1,82737
120846,140137,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
120847,140138,"ant",6,1,NA,NA,"genus","Camponotus",4.3,1,154194
120849,140138,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
120850,140138,"other",2,1,NA,"Thysanoptera","order","Thysanoptera",0,1,103348
120854,140142,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",3.8,1,114509
120855,140144,"beetle",2,1,NA,"Mordellidae","family","Mordellidae",0.8,1,114383
120856,140144,"truebugs",2,1,NA,"nymph","family","Miridae",0,1,104419
120857,140146,"beetle",7,1,NA,"Elateridae","family","Elateridae",11.4,1,113879
120858,140146,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
120860,140148,"daddylonglegs",6,1,NA,"Lost","order","Opiliones",NA,0,82753
120861,140150,"beetle",3,2,NA,"Chrysomelidae","family","Chrysomelidae",7.4,2,114509
120862,140150,"fly",2,1,NA,"Lost","order","Diptera",NA,0,118831
120869,140154,"ant",3,1,NA,"Crematogaster","genus","Crematogaster",0.5,1,574052
120872,140157,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",3.2,1,114509
120873,140158,"beetle",2,1,NA,NA,"subfamily","Scolytinae",0.6,1,678830
120874,140158,"beetle",5,1,NA,"Curculionidae","family","Curculionidae",11.1,1,114666
120875,140158,"beetle",5,1,NA,"Staphylinidae","family","Staphylinidae",1.4,1,113265
120877,140160,"moths",4,1,NA,"Lost","order","Lepidoptera",NA,0,117232
120878,140160,"truebugs",5,1,NA,"Emesinae, lost","subfamily","Emesinae",NA,0,721722
120879,140160,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
120880,140164,"ant",5,1,NA,NA,"genus","Camponotus",1.9,1,154194
120881,140164,"beetle",5,2,NA,"Curculionidae","family","Curculionidae",19.2,2,114666
120883,140167,"spider",2,1,NA,NA,"family","Anyphaenidae",0.8,1,871515
120884,140167,"spider",6,1,NA,NA,"genus","Tmarus",19.2,1,873222
120885,140168,"spider",2,1,NA,NA,"family","Anyphaenidae",0.3,1,871515
120886,140168,"spider",2,1,NA,NA,"family","Thomisidae",0.5,1,871543
120894,140172,"beetle",2,1,NA,NA,"subfamily","Scolytinae",0.6,1,678830
120895,140172,"beetle",5,1,NA,"Curculionidae","family","Curculionidae",13.9,1,114666
120896,140172,"other",2,1,NA,"Psocodea","order","Psocodea",0.1,1,998435
120899,140175,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",3.2,1,114509
120900,140175,"beetle",3,3,NA,"Coccinellidae","family","Coccinellidae",5.3,3,114329
120901,140175,"beetle",2,3,NA,"Mordellidae, lost 1","family","Mordellidae",1.4,2,114383
120902,140175,"beetle",3,3,NA,"Mordellidae, lost","family","Mordellidae",NA,0,114383
120903,140176,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",2.9,1,114509
120904,140177,"beetle",3,2,NA,"Chrysomelidae","family","Chrysomelidae",6.6,2,114509
120905,140177,"spider",2,1,NA,NA,"family","Thomisidae",0.1,1,871543
120906,140178,"spider",2,1,NA,NA,"family","Araneidae",1,1,82737
120971,140247,"beetle",2,3,NA,NA,"family","Bostrichidae",0.8,3,114476
120972,140248,"beetle",2,1,NA,"Mordellidae","family","Mordellidae",0.5,1,114383
120973,140248,"beetle",2,1,NA,NA,"family","Bostrichidae",0,1,114476
120974,140248,"beetle",4,2,NA,"Curculionidae","family","Curculionidae",11.4,2,114666
120975,140248,"grasshopper",4,2,NA,"Gryllidae, lost 1","family","Gryllidae",3.6,1,102281
120976,140248,"grasshopper",4,1,NA,"Gryllidae","family","Gryllidae",3.7,1,102281
120977,140249,"beetle",2,1,NA,"Mordellidae","family","Mordellidae",0.9,1,114383
120978,140249,"truebugs",7,1,NA,"Emesinae","subfamily","Emesinae",1.1,1,721722
120979,140250,"beetle",4,1,NA,"Elateridae","family","Elateridae",3.2,1,113879
120980,140250,"grasshopper",5,1,NA,"Gryllidae","family","Gryllidae",6,1,102281
120981,140250,"leafhopper",10,1,NA,"Flatidae, lost","family","Flatidae",NA,0,109182
120982,140250,"truebugs",2,1,NA,NA,"suborder","Heteroptera",0,1,103358
120983,140251,"truebugs",4,1,NA,"Miridae, lost","family","Miridae",NA,0,104419
120984,140252,"leafhopper",5,1,NA,"Cixiidae, lost","family","Cixiidae",NA,0,109174
120985,140253,"beetle",4,1,NA,"Chrysomelidae","family","Chrysomelidae",13,1,114509
120986,140253,"spider",2,1,NA,"Salticidae","family","Salticidae",0.2,1,871537
120987,140254,"leafhopper",4,1,NA,"nymph","family","Cixiidae",2.3,1,109174
120988,140254,"spider",3,1,NA,"Salticidae","family","Salticidae",1,1,871537
120989,140254,"truebugs",4,1,NA,"Miridae, lost","family","Miridae",NA,0,104419
120990,140254,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
120991,140255,"leafhopper",5,2,NA,"Cixiidae, lost","family","Cixiidae",NA,0,109174
120992,140255,"leafhopper",3,2,NA,"nymphs","family","Cixiidae",2.8,2,109174
120993,140255,"other",2,1,NA,"Psocodea","order","Psocodea",0.3,1,998435
120994,140256,"leafhopper",3,1,NA,"Cixiidae, nymph","suborder","Auchenorrhyncha",2.3,1,109167
120995,140256,"leafhopper",3,1,NA,"Fulgoroidea, lost","suborder","Auchenorrhyncha",NA,0,109167
120996,140256,"leafhopper",2,1,NA,"Lost","suborder","Auchenorrhyncha",NA,0,109167
120998,140257,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",7.1,1,114509
120999,140257,"truebugs",4,4,NA,"Miridae, lost 3","family","Miridae",3.7,1,104419
121000,140258,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",5.2,1,114509
121001,140258,"truebugs",4,1,NA,"Miridae","family","Miridae",5.9,1,104419
121002,140259,"beetle",4,2,NA,"Elateridae","family","Elateridae",7.8,2,113879
121003,140259,"truebugs",4,4,NA,"Miridae, lost 2","family","Miridae",6.7,2,104419
121004,140259,"spider",2,2,NA,"Lost 1","family","Anyphaenidae",1.1,1,871515
121005,140260,"aphid",2,1,NA,"Aphididae","suborder","Aphididae",0.5,1,109191
121006,140260,"truebugs",4,1,NA,NA,"family","Miridae",2.3,1,104419
121007,140260,"truebugs",3,1,NA,NA,"family","Miridae",1.2,1,104419
121008,140260,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
121009,140261,"leafhopper",4,1,NA,"Cicadellidae, lost","family","Cicadellidae",NA,0,109171
121010,140261,"beetle",5,1,NA,"Harmonia axyridis","species","Harmonia axyridis",51.8,1,692602
121011,140262,"beetle",2,1,NA,"Coccinellidae, larva","family","Coccinellidae",0.1,1,114329
121012,140262,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",3.1,1,114509
121013,140263,"beetle",3,1,NA,"Mordellidae, lost","family","Mordellidae",NA,0,114383
121014,140263,"beetle",3,1,NA,"Elateridae","family","Elateridae",1.8,1,113879
121015,140266,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
121016,140269,"other",10,1,NA,"Neuroptera, lost","order","Neuroptera",NA,0,114999
121017,140270,"leafhopper",4,1,NA,"nymph","suborder","Auchenorrhyncha",8,1,109167
121018,140271,"beetle",2,1,NA,"Mordellidae","family","Mordellidae",0.9,1,114383
121019,140271,"beetle",2,1,NA,NA,"family","Bostrichidae",0.4,1,114476
121020,140271,"spider",2,1,NA,NA,"family","Anyphaenidae",0.3,1,871515
121085,140317,"ant",5,1,NA,NA,"genus","Camponotus",2.8,1,154194
121086,140317,"other",2,1,NA,"Psocodea","order","Psocodea",0.4,1,998435
121087,140318,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",3.9,1,114509
121088,140318,"other",2,1,NA,"Psocodea","order","Psocodea",0.5,1,998435
121089,140319,"beetle",5,1,NA,"Curculionidae","family","Curculionidae",9.1,1,114666
121090,140319,"spider",3,1,NA,NA,"family","Araneidae",6.1,1,82737
121091,140319,"spider",3,1,NA,NA,"family","Araneidae",5.6,1,82737
121092,140319,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
121093,140319,"moths",10,1,NA,"Lost","order","Lepidoptera",NA,0,117232
121094,140320,"spider",2,2,NA,NA,"family","Araneidae",0.2,2,82737
121095,140320,"other",2,1,NA,"Psocodea, lost","order","Psocodea",NA,0,998435
121096,140321,"other",10,1,NA,"Ephemeroptera","order","Ephemeroptera",12.9,1,100502
121097,140322,"fly",2,1,NA,"Lost","order","Diptera",NA,0,118831
121098,140323,"beetle",4,1,NA,"Melyridae?","order","Psocodea",1.2,1,998435
121099,140323,"beetle",4,1,NA,"Twice stabbed lady beetle","species","Chilocorus stigma",8.5,1,114345
121100,140324,"beetle",4,1,NA,"Melyridae?","order","Psocodea",1,1,998435
121101,140324,"beetle",6,1,NA,"Elateridae","family","Elateridae",10.2,1,113879
121102,140324,"beetle",2,1,NA,NA,"order","Coleoptera",0.8,1,109216
121106,140331,"beetle",3,1,NA,"Mordellidae","family","Mordellidae",2.3,1,114383
121107,140332,"moths",7,1,NA,"Lost","order","Lepidoptera",NA,0,117232
121108,140332,"beetle",4,1,NA,"Staphylinidae","family","Staphylinidae",1.2,1,113265
121109,140333,"spider",2,1,NA,NA,"family","Araneidae",1.3,1,82737
121110,140333,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",3.5,1,114509
121111,140333,"other",5,1,NA,"Chrysopidae","family","Chrysopidae",1.9,1,115081
121112,140334,"spider",2,1,NA,NA,"family","Clubionidae",1,1,871518
121113,140334,"spider",4,1,NA,NA,"family","Araneidae",4.4,1,82737
121114,140335,"caterpillar",6,1,"121114.jpeg","Geometridae","family","Geometridae",3.6,1,117556
121115,140335,"bee",3,1,NA,"Lost","order","Hymenoptera",NA,0,152741
121116,140335,"beetle",4,1,NA,"Mordellidae, lost","family","Mordellidae",NA,0,114383
121117,140335,"moths",3,1,NA,NA,"order","Lepidoptera",NA,1,117232
121118,140335,"other",4,1,NA,"Chrysopidae","family","Chrysopidae",2.7,1,115081
121119,140336,"spider",4,1,NA,NA,"family","Araneidae",2.7,1,82737
121120,140336,"other",3,1,NA,"Chrysopidae","family","Chrysopidae",0.4,1,115081
121121,140338,"caterpillar",5,1,NA,NA,"family","Geometridae",1.1,1,117556
121122,140338,"daddylonglegs",5,1,NA,NA,"genus","Leiobunum",66.2,1,1012856
121123,140338,"other",2,2,NA,"Psocodea","order","Psocodea",0.5,2,998435
121124,140338,"aphid",3,1,NA,"Psyllidae, lost","family","Psyllidae",NA,0,109187
121125,140339,"aphid",3,2,NA,"Psyllidae, lost 1","family","Psyllidae",1.4,1,109187
121126,140339,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",3.5,1,114509
121127,140339,"beetle",5,1,NA,"Curculionidae","family","Curculionidae",10.3,1,114666
121128,140339,"beetle",4,1,NA,"Staphylinidae","family","Staphylinidae",1.3,1,113265
121129,140340,"beetle",5,1,NA,"Curculionidae","family","Curculionidae",11.4,1,114666
121130,140340,"spider",3,1,NA,NA,"family","Clubionidae",0.9,1,871518
121131,140343,"moths",10,1,NA,"Lost","order","Lepidoptera",NA,0,117232
121132,140343,"other",2,1,NA,"Psocodea","order","Psocodea",0.6,1,998435
121133,140344,"beetle",3,1,NA,"Chrysomelidae","family","Chrysomelidae",6,1,114509
121134,140344,"fly",2,1,NA,NA,"order","Diptera",0.2,1,118831
121135,140344,"other",2,1,NA,"Psocodea","order","Psocodea",0,NA,998435
121136,140344,"other",11,1,NA,"Plecoptera, lost","order","Plecoptera",NA,0,102467
121137,140345,"beetle",5,1,NA,"Curculionidae","family","Curculionidae",8.8,1,114666
221138,140345,NA,2,1,NA,NA,"order","Psocodea",0,1,998435
121138,140345,"beetle",15,1,NA,"Elateridae","family","Elateridae",46.1,1,113879
121276,140435,"other",2,2,NA,"Psocodea","order","Psocodea",0.5,2,998435
121280,140440,"spider",3,1,NA,"Salticidae","family","Salticidae",1.5,1,871537
121293,140449,"beetle",3,2,NA,"Chrysomelidae","family","Chrysomelidae",10.2,2,114509
121294,140449,"beetle",2,1,NA,"Larva","order","Coleoptera",0,1,109216
121295,140449,"beetle",2,1,NA,"nymph","suborder","Heteroptera",0,1,103358
